ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
MP:0001312	abnormal cornea morphology	0.01072032	20.92606	32	1.529194	0.01639344	0.0140472	0.158472939729397	165	14.90746	32	2.146577	0.01655458	0.1939394	2.763851e-05	0.000615158098786408
MP:0002834	decreased heart weight	0.00552219	10.77931	19	1.762635	0.009733607	0.01445395	0.161637465243902	85	7.679598	19	2.474088	0.009829281	0.2235294	0.0001692943	0.00299696666216216
MP:0002824	abnormal chorioallantoic fusion	0.004777914	9.326488	17	1.822765	0.008709016	0.01493153	0.165238090470446	72	6.505071	17	2.613346	0.00879462	0.2361111	0.0001819667	0.00318441725
MP:0000767	abnormal smooth muscle morphology	0.007148739	13.95434	23	1.648233	0.01178279	0.01582636	0.171343236363636	101	9.125169	23	2.520501	0.0118986	0.2277228	2.677706e-05	0.000598891805365854
MP:0009398	abnormal skeletal muscle fiber size	0.006365613	12.42568	21	1.690049	0.0107582	0.01603687	0.172167178504673	109	9.847955	21	2.132422	0.01086394	0.1926606	0.0006828386	0.00963327686461539
MP:0000276	heart right ventricle hypertrophy	0.002979116	5.815234	12	2.063546	0.006147541	0.01609229	0.172189380746791	39	3.52358	12	3.405627	0.006207967	0.3076923	0.0001102203	0.00208963080165289
MP:0004938	dilated vasculature	0.001952904	3.812068	9	2.360923	0.004610656	0.01617763	0.172480777235772	33	2.981491	9	3.018624	0.004655975	0.2727273	0.002051048	0.0226877082750302
MP:0001176	abnormal lung development	0.008794283	17.16644	27	1.572836	0.01383197	0.01650013	0.175147849074074	122	11.02248	27	2.449539	0.01396793	0.2213115	9.760678e-06	0.000247937443933518
MP:0009701	abnormal birth body size	0.0125553	24.50795	36	1.468911	0.01844262	0.0167751	0.177453461245675	188	16.98546	35	2.060585	0.01810657	0.1861702	2.954181e-05	0.000652480600478469
MP:0001725	abnormal umbilical cord morphology	0.002310485	4.510066	10	2.217263	0.005122951	0.01720577	0.180936824426605	34	3.071839	10	3.255379	0.005173306	0.2941176	0.0006123535	0.00891555433333333
MP:0004180	failure of initiation of embryo turning	0.00301195	5.879326	12	2.04105	0.006147541	0.01735077	0.181368709225513	48	4.336714	12	2.767072	0.006207967	0.25	0.000914606	0.0118125873521127
MP:0008189	increased transitional stage B cell number	0.001339241	2.614199	7	2.677684	0.003586066	0.01755321	0.183120518430034	23	2.078009	7	3.368609	0.003621314	0.3043478	0.003255296	0.0324115790662324
MP:0004007	abnormal lung vasculature morphology	0.005649621	11.02806	19	1.722878	0.009733607	0.01780681	0.184924629331823	73	6.595419	19	2.880787	0.009829281	0.260274	1.809487e-05	0.000425461430512821
MP:0003109	short femur	0.005263697	10.27474	18	1.75187	0.009221311	0.01786398	0.185040055016911	89	8.040991	18	2.23853	0.00931195	0.2022472	0.0008908369	0.0116367156310541
MP:0000484	abnormal pulmonary artery morphology	0.004506516	8.796719	16	1.81886	0.008196721	0.01811033	0.186388020314254	53	4.788455	16	3.34137	0.008277289	0.3018868	1.079715e-05	0.000269048547554348
MP:0009114	decreased pancreatic beta cell mass	0.001351114	2.637374	7	2.654155	0.003586066	0.01831448	0.18726812836485	23	2.078009	7	3.368609	0.003621314	0.3043478	0.003255296	0.0324115790662324
MP:0002416	abnormal proerythroblast morphology	0.003397034	6.63101	13	1.960486	0.006659836	0.01831675	0.18726812836485	57	5.149848	13	2.524346	0.006725297	0.2280702	0.001428712	0.0171035104960836
MP:0005404	abnormal axon morphology	0.009702334	18.93896	29	1.531235	0.01485656	0.01833076	0.18726812836485	151	13.64258	29	2.125698	0.01500259	0.192053	7.727469e-05	0.00152061997274678
MP:0001289	persistence of hyaloid vascular system	0.002335266	4.558439	10	2.193733	0.005122951	0.01835922	0.18726812836485	40	3.613928	10	2.767072	0.005173306	0.25	0.002401125	0.0259649955778302
MP:0008962	abnormal carbon dioxide production	0.00200387	3.911554	9	2.300876	0.004610656	0.01873371	0.189740457836645	34	3.071839	9	2.929841	0.004655975	0.2647059	0.002568978	0.0274243635157159
MP:0009422	decreased gastrocnemius weight	0.000770786	1.504574	5	3.323199	0.002561475	0.01874644	0.189740457836645	8	0.7227857	5	6.91768	0.002586653	0.625	0.0002656128	0.00438859347027027
MP:0005437	abnormal glycogen level	0.00608914	11.886	20	1.682652	0.0102459	0.01917427	0.192665713129103	95	8.58308	20	2.330166	0.01034661	0.2105263	0.0002725065	0.00447027657423971
MP:0012167	abnormal epigenetic regulation of gene expression	0.003787128	7.392473	14	1.893818	0.007172131	0.01917718	0.192665713129103	62	5.601589	13	2.32077	0.006725297	0.2096774	0.003174123	0.0319496414847162
MP:0003031	acidosis	0.001370447	2.675112	7	2.616713	0.003586066	0.01960317	0.194968621366594	25	2.258705	7	3.099121	0.003621314	0.28	0.005439377	0.0489010657745098
MP:0011088	neonatal lethality, incomplete penetrance	0.0201027	39.24047	53	1.350646	0.02715164	0.01974766	0.19576869427027	269	24.30367	52	2.139595	0.02690119	0.1933086	1.145409e-07	4.80500116289593e-06
MP:0001786	skin edema	0.003075414	6.003208	12	1.998931	0.006147541	0.01999085	0.196886190246517	48	4.336714	12	2.767072	0.006207967	0.25	0.000914606	0.0118125873521127
MP:0003279	aneurysm	0.002027653	3.95798	9	2.273887	0.004610656	0.02002168	0.196886190246517	35	3.162187	9	2.846131	0.004655975	0.2571429	0.003185267	0.0319496414847162
MP:0003991	arteriosclerosis	0.001376684	2.687288	7	2.604857	0.003586066	0.02003215	0.196886190246517	23	2.078009	7	3.368609	0.003621314	0.3043478	0.003255296	0.0324115790662324
MP:0000443	abnormal snout morphology	0.01149133	22.43108	33	1.471173	0.01690574	0.02084831	0.202203734460888	167	15.08815	33	2.187147	0.01707191	0.1976048	1.393775e-05	0.000337227354881266
MP:0008254	increased megakaryocyte cell number	0.002393172	4.671472	10	2.140653	0.005122951	0.02127458	0.204280522094241	40	3.613928	10	2.767072	0.005173306	0.25	0.002401125	0.0259649955778302
MP:0011708	decreased fibroblast cell migration	0.00205091	4.003377	9	2.248102	0.004610656	0.02134173	0.204710945711297	35	3.162187	9	2.846131	0.004655975	0.2571429	0.003185267	0.0319496414847162
MP:0004076	abnormal vitelline vascular remodeling	0.004222371	8.242068	15	1.819932	0.007684426	0.02149427	0.205101410926119	60	5.420893	15	2.767072	0.007759959	0.25	0.0002192723	0.00370982839667897
MP:0009703	decreased birth body size	0.01237487	24.15574	35	1.448931	0.01793033	0.02160864	0.205551067219917	185	16.71442	34	2.034172	0.01758924	0.1837838	5.004359e-05	0.00104868329360731
MP:0000585	kinked tail	0.006173975	12.0516	20	1.659531	0.0102459	0.02176874	0.206645285507246	102	9.215518	19	2.06174	0.009829281	0.1862745	0.001817657	0.0206797949007444
MP:0008391	abnormal primordial germ cell morphology	0.001724566	3.366353	8	2.376459	0.004098361	0.02181934	0.206911424819028	30	2.710446	8	2.951543	0.004138645	0.2666667	0.004190968	0.0399077638213915
MP:0011385	abnormal testosterone level	0.003858368	7.531534	14	1.858851	0.007172131	0.02201012	0.208286434639175	67	6.05333	14	2.312777	0.007242628	0.2089552	0.002320641	0.0252135994905213
MP:0010856	dilated respiratory conducting tubes	0.001404605	2.741788	7	2.553078	0.003586066	0.02203248	0.208286434639175	16	1.445571	7	4.842376	0.003621314	0.4375	0.0002670543	0.0043886880483871
MP:0003671	abnormal eyelid aperture	0.002763363	5.394085	11	2.039271	0.005635246	0.02219275	0.209045778542094	44	3.975321	11	2.767072	0.005690636	0.25	0.001479512	0.0175512613712807
MP:0004086	absent heartbeat	0.001731857	3.380586	8	2.366454	0.004098361	0.02229887	0.209723731179487	28	2.52975	8	3.162368	0.004138645	0.2857143	0.002618189	0.0277879550115741
MP:0004391	abnormal respiratory conducting tube morphology	0.005796404	11.31458	19	1.679249	0.009733607	0.02238461	0.210099154247697	69	6.234027	19	3.047789	0.009829281	0.2753623	7.467352e-06	0.00019360930971831
MP:0010398	decreased liver glycogen level	0.001409707	2.751748	7	2.543838	0.003586066	0.02241239	0.210114579775281	19	1.716616	7	4.07779	0.003621314	0.3684211	0.0009228723	0.0118359985888112
MP:0002270	abnormal pulmonary alveolus morphology	0.01156513	22.57514	33	1.461785	0.01690574	0.02254061	0.210700707135576	160	14.45571	33	2.282834	0.01707191	0.20625	5.403307e-06	0.000147027671186944
MP:0001719	absent vitelline blood vessels	0.004632636	9.042906	16	1.769343	0.008196721	0.02260566	0.210764342378049	60	5.420893	15	2.767072	0.007759959	0.25	0.0002192723	0.00370982839667897
MP:0003658	abnormal capillary morphology	0.00501916	9.797401	17	1.735154	0.008709016	0.02260867	0.210764342378049	78	7.047161	17	2.412319	0.00879462	0.2179487	0.0005004114	0.00752257793114754
MP:0003662	abnormal long bone epiphyseal plate proliferative zone	0.003503446	6.838727	13	1.900939	0.006659836	0.02277852	0.211328340766902	54	4.878803	13	2.664588	0.006725297	0.2407407	0.0008344663	0.0112035958579795
MP:0006395	abnormal epiphyseal plate morphology	0.01157518	22.59475	33	1.460516	0.01690574	0.02277913	0.211328340766902	157	14.18467	33	2.326455	0.01707191	0.2101911	3.516025e-06	9.98202763157895e-05
MP:0005542	corneal vascularization	0.001747361	3.410849	8	2.345457	0.004098361	0.02334312	0.213179232835821	29	2.620098	8	3.053321	0.004138645	0.2758621	0.003333278	0.0330088112958963
MP:0001179	thick pulmonary interalveolar septum	0.002786027	5.438325	11	2.022682	0.005635246	0.0233637	0.213179232835821	35	3.162187	11	3.478605	0.005690636	0.3142857	0.0001717671	0.00303488305780347
MP:0020326	dilated capillary	0.0008238806	1.608215	5	3.109037	0.002561475	0.02408298	0.217149387020649	12	1.084179	5	4.611787	0.002586653	0.4166667	0.00275825	0.0283873765432099
MP:0003396	abnormal embryonic hematopoiesis	0.003912391	7.636988	14	1.833183	0.007172131	0.02435905	0.218564078767123	54	4.878803	13	2.664588	0.006725297	0.2407407	0.0008344663	0.0112035958579795
MP:0006203	eye hemorrhage	0.000827456	1.615194	5	3.095603	0.002561475	0.02447387	0.218973646608527	12	1.084179	5	4.611787	0.002586653	0.4166667	0.00275825	0.0283873765432099
MP:0008964	decreased carbon dioxide production	0.0008285397	1.617309	5	3.091554	0.002561475	0.02459314	0.218973646608527	12	1.084179	5	4.611787	0.002586653	0.4166667	0.00275825	0.0283873765432099
MP:0009106	abnormal pancreas size	0.002812796	5.490577	11	2.003432	0.005635246	0.02480399	0.219760954879227	41	3.704277	11	2.969541	0.005690636	0.2682927	0.0007841814	0.0107008086875
MP:0010995	abnormal lung alveolus development	0.003181205	6.209711	12	1.932457	0.006147541	0.0250396	0.221420570877531	42	3.794625	12	3.162368	0.006207967	0.2857143	0.0002414486	0.00403293927504554
MP:0002192	hydrops fetalis	0.004702986	9.180228	16	1.742876	0.008196721	0.02545401	0.223377251196172	74	6.685768	16	2.393143	0.008277289	0.2162162	0.0007936662	0.0107821023022222
MP:0001139	abnormal vagina morphology	0.003190206	6.227283	12	1.927004	0.006147541	0.02550858	0.223626843785851	48	4.336714	12	2.767072	0.006207967	0.25	0.000914606	0.0118125873521127
MP:0000024	lowered ear position	0.001137151	2.219718	6	2.703046	0.00307377	0.02578273	0.224420669478673	18	1.626268	6	3.689429	0.003103983	0.3333333	0.003860009	0.0373378507700422
MP:0002417	abnormal megakaryocyte morphology	0.004717189	9.207953	16	1.737628	0.008196721	0.02606028	0.225446007169811	79	7.137509	15	2.101574	0.007759959	0.1898734	0.004362077	0.0409470534800409
MP:0006356	abnormal third pharyngeal arch artery morphology	0.0008438856	1.647265	5	3.035335	0.002561475	0.0263224	0.226786154460094	12	1.084179	5	4.611787	0.002586653	0.4166667	0.00275825	0.0283873765432099
MP:0003354	astrocytosis	0.004737436	9.247475	16	1.730202	0.008196721	0.0269431	0.230044904096834	74	6.685768	16	2.393143	0.008277289	0.2162162	0.0007936662	0.0107821023022222
MP:0013502	decreased fibroblast apoptosis	0.001151168	2.24708	6	2.670132	0.00307377	0.02713775	0.231276177973978	18	1.626268	6	3.689429	0.003103983	0.3333333	0.003860009	0.0373378507700422
MP:0012065	increased astrocyte number	0.00477278	9.316466	16	1.717389	0.008196721	0.0285373	0.239798691025641	77	6.956812	16	2.299904	0.008277289	0.2077922	0.001246038	0.0153279745978552
MP:0012064	abnormal astrocyte number	0.004797638	9.36499	16	1.708491	0.008196721	0.02969973	0.246860885326087	79	7.137509	16	2.241679	0.008277289	0.2025316	0.001655269	0.0192869335832274
MP:0003227	abnormal vascular branching morphogenesis	0.002184777	4.264684	9	2.110356	0.004610656	0.03017461	0.249730301173285	28	2.52975	9	3.557664	0.004655975	0.3214286	0.0005552247	0.00820854838808373
MP:0011441	decreased kidney cell proliferation	0.001181793	2.30686	6	2.600939	0.00307377	0.03025977	0.249919559675968	9	0.8131339	6	7.378858	0.003103983	0.6666667	3.566197e-05	0.00076765320399061
MP:0003055	abnormal long bone epiphyseal plate morphology	0.01058123	20.65457	30	1.452463	0.01536885	0.03056228	0.251125544444444	144	13.01014	30	2.305893	0.01551992	0.2083333	1.152547e-05	0.000284874824528302
MP:0002652	thin myocardium	0.004429945	8.647253	15	1.734655	0.007684426	0.03081624	0.25169281967943	77	6.956812	15	2.15616	0.007759959	0.1948052	0.003384728	0.0334821529234088
MP:0000383	abnormal hair follicle orientation	0.0012032	2.348646	6	2.554663	0.00307377	0.03257603	0.260210971341463	16	1.445571	6	4.150608	0.003103983	0.375	0.001949155	0.0217972577439024
MP:0002275	abnormal type II pneumocyte morphology	0.002946722	5.752001	11	1.912378	0.005635246	0.03298875	0.262805115538194	44	3.975321	11	2.767072	0.005690636	0.25	0.001479512	0.0175512613712807
MP:0011176	abnormal erythroblast morphology	0.002230415	4.353771	9	2.067174	0.004610656	0.03369513	0.266365812155172	33	2.981491	9	3.018624	0.004655975	0.2727273	0.002051048	0.0226877082750302
MP:0003606	kidney failure	0.002592181	5.059937	10	1.976309	0.005122951	0.03385996	0.26697836044712	43	3.884973	10	2.57402	0.005173306	0.2325581	0.004235089	0.0400623417507724
MP:0005220	abnormal exocrine pancreas morphology	0.002965195	5.78806	11	1.900464	0.005635246	0.03425151	0.268449868974359	51	4.607759	11	2.387278	0.005690636	0.2156863	0.005117532	0.0470689753660983
MP:0000751	myopathy	0.002629255	5.132307	10	1.948442	0.005122951	0.03667955	0.281084401754386	43	3.884973	10	2.57402	0.005173306	0.2325581	0.004235089	0.0400623417507724
MP:0011090	perinatal lethality, incomplete penetrance	0.01868139	36.46607	48	1.316292	0.02459016	0.03682164	0.281378699	233	21.05113	47	2.232659	0.02431454	0.2017167	1.234745e-07	5.07740432735426e-06
MP:0005553	increased circulating creatinine level	0.005347265	10.43786	17	1.628686	0.008709016	0.03743625	0.28324291460396	90	8.131339	17	2.090677	0.00879462	0.1888889	0.002647157	0.0279981888004614
MP:0010869	decreased bone trabecula number	0.003028701	5.912024	11	1.860615	0.005635246	0.03885202	0.289857685668016	50	4.517411	11	2.435023	0.005690636	0.22	0.004362625	0.0409470534800409
MP:0000166	abnormal chondrocyte morphology	0.00618833	12.07962	19	1.572897	0.009733607	0.03900435	0.289857685668016	73	6.595419	19	2.880787	0.009829281	0.260274	1.809487e-05	0.000425461430512821
MP:0000494	abnormal cecum morphology	0.001593385	3.110288	7	2.250596	0.003586066	0.0392491	0.290487689265537	22	1.987661	7	3.521728	0.003621314	0.3181818	0.002453637	0.0263930746721311
MP:0003410	abnormal artery development	0.009985948	19.49257	28	1.436445	0.01434426	0.03991085	0.293490372493986	118	10.66109	28	2.626373	0.01448526	0.2372881	1.58238e-06	4.918788e-05
MP:0001954	respiratory distress	0.0152288	29.72662	40	1.345595	0.0204918	0.04016724	0.294431327577938	179	16.17233	40	2.47336	0.02069322	0.2234637	6.011019e-08	2.67577884611651e-06
MP:0011178	increased erythroblast number	0.001271766	2.482488	6	2.41693	0.00307377	0.04075631	0.297086933783784	18	1.626268	6	3.689429	0.003103983	0.3333333	0.003860009	0.0373378507700422
MP:0000163	abnormal cartilage morphology	0.02199028	42.92503	55	1.281304	0.02817623	0.04099009	0.297568168591772	283	25.56854	54	2.11197	0.02793585	0.1908127	1.029675e-07	4.37135173611111e-06
MP:0003419	delayed endochondral bone ossification	0.003824502	7.465428	13	1.74136	0.006659836	0.04110367	0.297725634992101	45	4.06567	13	3.197505	0.006725297	0.2888889	0.0001185056	0.00220873242276423
MP:0003620	oliguria	0.001279539	2.49766	6	2.402248	0.00307377	0.04175819	0.300621175274725	19	1.716616	6	3.495249	0.003103983	0.3157895	0.00521561	0.0475418923459245
MP:0002328	abnormal airway resistance	0.001282345	2.503137	6	2.396992	0.00307377	0.04212359	0.302356999843506	18	1.626268	6	3.689429	0.003103983	0.3333333	0.003860009	0.0373378507700422
MP:0003209	abnormal pulmonary elastic fiber morphology	0.001284587	2.507513	6	2.392809	0.00307377	0.04241703	0.30334881347352	16	1.445571	6	4.150608	0.003103983	0.375	0.001949155	0.0217972577439024
MP:0008823	abnormal interventricular septum membranous part morphology	0.00543855	10.61605	17	1.601349	0.008709016	0.0425955	0.303969443579767	76	6.866464	17	2.475801	0.00879462	0.2236842	0.0003626069	0.00569367341267123
MP:0011364	abnormal metanephros morphology	0.001634505	3.190554	7	2.193976	0.003586066	0.04390877	0.309487640968486	20	1.806964	7	3.873901	0.003621314	0.35	0.001309853	0.0159090755099338
MP:0005598	decreased ventricle muscle contractility	0.004656071	9.088651	15	1.65041	0.007684426	0.0440194	0.309833116807368	71	6.414723	15	2.338371	0.007759959	0.2112676	0.001465514	0.0174756350845254
MP:0002828	abnormal renal glomerular capsule morphology	0.005470692	10.67879	17	1.59194	0.008709016	0.044528	0.31183586	88	7.950643	17	2.138192	0.00879462	0.1931818	0.002063213	0.0227673444163658
MP:0014012	abnormal cranial blood vasculature morphology	0.004699167	9.172773	15	1.635274	0.007684426	0.04693002	0.322116978592814	69	6.234027	14	2.24574	0.007242628	0.2028986	0.00309279	0.0314771190899001
MP:0006027	impaired lung alveolus development	0.003136826	6.123085	11	1.79648	0.005635246	0.04764308	0.32512971875	38	3.433232	11	3.203978	0.005690636	0.2894737	0.0003845255	0.00600848550085179
MP:0000754	paresis	0.00132388	2.584213	6	2.32179	0.00307377	0.04776868	0.325268607418398	19	1.716616	6	3.495249	0.003103983	0.3157895	0.00521561	0.0475418923459245
MP:0006410	abnormal common myeloid progenitor cell morphology	0.006377508	12.4489	19	1.52624	0.009733607	0.04965909	0.3333295	93	8.402384	18	2.142249	0.00931195	0.1935484	0.001513754	0.0178420619280206
MP:0000547	short limbs	0.006806968	13.2872	20	1.505208	0.0102459	0.05039674	0.336100440581818	91	8.221687	20	2.432591	0.01034661	0.2197802	0.0001475991	0.00266959318934911
MP:0000060	delayed bone ossification	0.007673985	14.97962	22	1.468662	0.01127049	0.05181484	0.340603643584229	110	9.938303	21	2.113037	0.01086394	0.1909091	0.0007733996	0.0106327951004498
MP:0000333	decreased bone marrow cell number	0.00606938	11.84743	18	1.519317	0.009221311	0.05674115	0.358097966620785	91	8.221687	18	2.189332	0.00931195	0.1978022	0.001167388	0.01454476625
MP:0002884	abnormal pharyngeal arch morphology	0.01037391	20.24987	28	1.382725	0.01434426	0.05813886	0.36541010705963	126	11.38387	28	2.459619	0.01448526	0.2222222	6.193672e-06	0.000164150208786127
MP:0003105	abnormal heart atrium morphology	0.01391905	27.16998	36	1.324992	0.01844262	0.05854458	0.366987348803828	182	16.44337	36	2.189332	0.0186239	0.1978022	5.658539e-06	0.000153517167544379
MP:0001142	abnormal vagina orifice morphology	0.002115548	4.12955	8	1.937257	0.004098361	0.05902559	0.368457903539823	29	2.620098	8	3.053321	0.004138645	0.2758621	0.003333278	0.0330088112958963
MP:0003115	abnormal respiratory system development	0.01040195	20.30461	28	1.378997	0.01434426	0.05965486	0.370871231322034	137	12.37771	28	2.262132	0.01448526	0.2043796	3.213892e-05	0.000701699753333333
MP:0004509	abnormal pelvic girdle bone morphology	0.005720278	11.16598	17	1.522481	0.008709016	0.06169731	0.37945293943662	61	5.511241	17	3.084605	0.00879462	0.2786885	1.876062e-05	0.000439986919181586
MP:0003015	abnormal circulating bicarbonate level	0.001089788	2.127266	5	2.350434	0.002561475	0.0647613	0.389161940366972	13	1.174527	5	4.257034	0.002586653	0.3846154	0.004151133	0.0395695318191268
MP:0001622	abnormal vasculogenesis	0.004547021	8.875785	14	1.577325	0.007172131	0.06731823	0.398263334903226	49	4.427062	13	2.936484	0.006725297	0.2653061	0.0003028003	0.00491309320318021
MP:0010418	perimembraneous ventricular septal defect	0.005430894	10.6011	16	1.509277	0.008196721	0.07231042	0.415209848278021	75	6.776116	16	2.361235	0.008277289	0.2133333	0.0009256493	0.0118384994156206
MP:0003140	dilated heart atrium	0.003391583	6.62037	11	1.661539	0.005635246	0.07343006	0.419034256521739	43	3.884973	11	2.831422	0.005690636	0.255814	0.001206777	0.0149139421698113
MP:0003704	abnormal hair follicle development	0.003397781	6.632469	11	1.658508	0.005635246	0.07414958	0.421203635272277	48	4.336714	11	2.536483	0.005690636	0.2291667	0.003118428	0.0315628970860927
MP:0000135	decreased compact bone thickness	0.004621744	9.021645	14	1.551823	0.007172131	0.07447791	0.422102864462299	72	6.505071	14	2.152167	0.007242628	0.1944444	0.004634089	0.0433618327857143
MP:0013147	limb paralysis	0.004634282	9.046118	14	1.547625	0.007172131	0.07572593	0.426016428282209	68	6.143678	14	2.278765	0.007242628	0.2058824	0.002683985	0.0282573392078071
MP:0003385	abnormal body wall morphology	0.007177652	14.01078	20	1.427473	0.0102459	0.07620975	0.427870516401469	104	9.396214	19	2.022091	0.009829281	0.1826923	0.002293374	0.0249801895373665
MP:0002267	abnormal bronchiole morphology	0.002251108	4.394163	8	1.820597	0.004098361	0.07789862	0.433979553705954	31	2.800795	8	2.856332	0.004138645	0.2580645	0.005208896	0.0475418923459245
MP:0002098	abnormal vibrissa morphology	0.006357809	12.41044	18	1.450392	0.009221311	0.07940466	0.438903394936709	95	8.58308	18	2.097149	0.00931195	0.1894737	0.001943301	0.0217972577439024
MP:0002626	increased heart rate	0.005530924	10.79636	16	1.481981	0.008196721	0.08156502	0.446271618973747	77	6.956812	16	2.299904	0.008277289	0.2077922	0.001246038	0.0153279745978552
MP:0009674	decreased birth weight	0.006825859	13.32408	19	1.42599	0.009733607	0.08279404	0.448712379905437	97	8.763777	18	2.053909	0.00931195	0.185567	0.002471018	0.0265020293099415
MP:0000267	abnormal heart development	0.02364375	46.15261	56	1.213366	0.02868852	0.08486873	0.45431771984822	299	27.01412	55	2.035973	0.02845318	0.1839465	2.762947e-07	1.02992780447154e-05
MP:0005306	abnormal phalanx morphology	0.005149457	10.05174	15	1.492279	0.007684426	0.08563919	0.456013615438189	67	6.05333	15	2.477975	0.007759959	0.2238806	0.0007806038	0.0106837863373134
MP:0000286	abnormal mitral valve morphology	0.002697389	5.265303	9	1.709303	0.004610656	0.08651584	0.45810108118869	32	2.891143	9	3.112956	0.004655975	0.28125	0.001619839	0.0188981216666667
MP:0002699	abnormal vitreous body morphology	0.005158955	10.07028	15	1.489532	0.007684426	0.08662593	0.458108291868512	72	6.505071	15	2.305893	0.007759959	0.2083333	0.001699307	0.0196502461412358
MP:0003814	vascular smooth muscle hypoplasia	0.001194443	2.331552	5	2.144494	0.002561475	0.08736282	0.461207288082902	13	1.174527	5	4.257034	0.002586653	0.3846154	0.004151133	0.0395695318191268
MP:0013241	embryo tissue necrosis	0.002709742	5.289417	9	1.701511	0.004610656	0.08835071	0.46401833373425	36	3.252536	9	2.767072	0.004655975	0.25	0.0039122	0.037723316508938
MP:0000255	vasculature congestion	0.004340262	8.472191	13	1.534432	0.006659836	0.08878822	0.46578259576659	55	4.969152	13	2.616141	0.006725297	0.2363636	0.001003664	0.0127223490745856
MP:0009672	abnormal birth weight	0.006899249	13.46733	19	1.410821	0.009733607	0.08934176	0.467883460422616	99	8.944473	18	2.012416	0.00931195	0.1818182	0.003113547	0.0315628970860927
MP:0001787	pericardial edema	0.00561997	10.97018	16	1.458499	0.008196721	0.09042246	0.471230773522727	73	6.595419	15	2.274306	0.007759959	0.2054795	0.001963428	0.0219301276004872
MP:0000445	short snout	0.008230588	16.06611	22	1.369342	0.01127049	0.09118613	0.474292009132161	113	10.20935	22	2.154888	0.01138127	0.1946903	0.0004430685	0.00676029641430948
MP:0011999	abnormal tail length	0.006926579	13.52068	19	1.405255	0.009733607	0.09186327	0.477002370271801	87	7.860294	18	2.289991	0.00931195	0.2068966	0.0006723037	0.00955193759752322
MP:0003409	decreased width of hypertrophic chondrocyte zone	0.002740128	5.348729	9	1.682643	0.004610656	0.09296128	0.479985888288288	37	3.342884	9	2.692286	0.004655975	0.2432432	0.004762638	0.0442486225531915
MP:0005632	decreased circulating aspartate transaminase level	0.002742339	5.353046	9	1.681286	0.004610656	0.0933023	0.480448479955081	35	3.162187	9	2.846131	0.004655975	0.2571429	0.003185267	0.0319496414847162
MP:0004505	decreased renal glomerulus number	0.002752102	5.372103	9	1.675322	0.004610656	0.09481623	0.48530209643454	29	2.620098	9	3.434986	0.004655975	0.3103448	0.0007410817	0.0102654368413897
MP:0000528	delayed kidney development	0.001591696	3.10699	6	1.93113	0.00307377	0.09492389	0.48530209643454	18	1.626268	6	3.689429	0.003103983	0.3333333	0.003860009	0.0373378507700422
MP:0011682	renal glomerulus cysts	0.001593476	3.110465	6	1.928972	0.00307377	0.0952992	0.485523684333333	19	1.716616	6	3.495249	0.003103983	0.3157895	0.00521561	0.0475418923459245
MP:0000755	hindlimb paralysis	0.004409251	8.606858	13	1.510423	0.006659836	0.09704261	0.491545009977949	65	5.872634	13	2.213658	0.006725297	0.2	0.004869528	0.0451502242264914
MP:0009577	abnormal developmental vascular remodeling	0.003992481	7.793323	12	1.53978	0.006147541	0.09715794	0.491545009977949	44	3.975321	12	3.018624	0.006207967	0.2727273	0.0003885711	0.00604323826779661
MP:0000277	abnormal heart shape	0.001986222	3.877106	7	1.805471	0.003586066	0.09805987	0.493512196818431	19	1.716616	7	4.07779	0.003621314	0.3684211	0.0009228723	0.0118359985888112
MP:0006355	abnormal sixth pharyngeal arch artery morphology	0.001606695	3.136269	6	1.913101	0.00307377	0.09811044	0.493512196818431	17	1.53592	6	3.906454	0.003103983	0.3529412	0.002783965	0.0285239765921788
MP:0010468	abnormal thoracic aorta morphology	0.00787767	15.37721	21	1.365657	0.0107582	0.09887947	0.494276542615804	114	10.2997	21	2.038895	0.01086394	0.1842105	0.001246965	0.0153279745978552
MP:0013188	abnormal gastrocnemius weight	0.001245144	2.430522	5	2.057171	0.002561475	0.09960997	0.495899461672096	12	1.084179	5	4.611787	0.002586653	0.4166667	0.00275825	0.0283873765432099
MP:0002273	abnormal pulmonary alveolus epithelial cell morphology	0.004013521	7.834392	12	1.531708	0.006147541	0.09991056	0.496386903141928	53	4.788455	12	2.506027	0.006207967	0.2264151	0.002296434	0.0249801895373665
MP:0001729	impaired embryo implantation	0.001247054	2.43425	5	2.054021	0.002561475	0.1000873	0.496417379664684	12	1.084179	5	4.611787	0.002586653	0.4166667	0.00275825	0.0283873765432099
MP:0000592	short tail	0.006576461	12.83725	18	1.402169	0.009221311	0.1000955	0.496417379664684	83	7.498902	17	2.266999	0.00879462	0.2048193	0.001055231	0.0132918520192308
MP:0001951	abnormal breathing pattern	0.01928767	37.64953	46	1.221795	0.02356557	0.1008113	0.498081692349138	245	22.13531	45	2.032951	0.02327988	0.1836735	3.378756e-06	9.74314230188679e-05
