#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Myc	Rpl3	10090.ENSMUSP00000022971	10090.ENSMUSP00000080354	0	0	0	0	0.060	0.510	0	0.165	0.582
Myc	Smad7	10090.ENSMUSP00000022971	10090.ENSMUSP00000026999	0	0	0	0	0	0.172	0	0.546	0.608
Myc	Nes	10090.ENSMUSP00000022971	10090.ENSMUSP00000088493	0	0	0	0	0	0	0	0.643	0.643
Myc	Tial1	10090.ENSMUSP00000022971	10090.ENSMUSP00000101833	0	0	0	0	0	0.122	0	0.631	0.662
Myc	Stat1	10090.ENSMUSP00000022971	10090.ENSMUSP00000066743	0	0	0	0	0	0.072	0	0.657	0.668
Myc	Rpl5	10090.ENSMUSP00000022971	10090.ENSMUSP00000080854	0	0	0	0	0.061	0	0	0.670	0.677
Myc	Wt1	10090.ENSMUSP00000022971	10090.ENSMUSP00000117891	0	0	0	0	0	0.121	0	0.684	0.710
Myc	Slc1a5	10090.ENSMUSP00000022971	10090.ENSMUSP00000104136	0	0	0	0	0.114	0.049	0	0.688	0.715
Myc	Rpl11	10090.ENSMUSP00000022971	10090.ENSMUSP00000099595	0	0	0	0	0.086	0.156	0	0.684	0.735
Myc	Prdm1	10090.ENSMUSP00000022971	10090.ENSMUSP00000101129	0	0	0	0	0	0	0	0.786	0.786
Myc	Pkm	10090.ENSMUSP00000022971	10090.ENSMUSP00000034834	0	0	0	0	0	0.050	0	0.812	0.814
Myc	Tfap2c	10090.ENSMUSP00000022971	10090.ENSMUSP00000030391	0	0	0	0	0	0.198	0.900	0.213	0.931
Myh3	Tpm4	10090.ENSMUSP00000104329	10090.ENSMUSP00000003575	0	0	0	0	0.157	0.293	0.900	0.145	0.942
Myh3	Tnnt1	10090.ENSMUSP00000104329	10090.ENSMUSP00000071704	0	0	0	0	0.241	0.120	0.900	0.302	0.947
Myh3	Myh6	10090.ENSMUSP00000104329	10090.ENSMUSP00000080538	0	0	0	0.981	0.081	0	0.900	0.476	0.905
Myh3	Tnnc1	10090.ENSMUSP00000104329	10090.ENSMUSP00000131991	0	0	0	0	0.143	0.240	0.900	0.355	0.952
Myh3	Tpm1	10090.ENSMUSP00000104329	10090.ENSMUSP00000109337	0	0	0	0	0.157	0.379	0.900	0.229	0.954
Myh6	Tpm4	10090.ENSMUSP00000080538	10090.ENSMUSP00000003575	0	0	0	0	0.157	0.293	0.900	0.231	0.948
Myh6	Tnnt1	10090.ENSMUSP00000080538	10090.ENSMUSP00000071704	0	0	0	0	0.081	0.120	0.900	0.411	0.946
Myh6	Nppb	10090.ENSMUSP00000080538	10090.ENSMUSP00000099521	0	0	0	0	0.409	0	0	0.685	0.806
Myh6	Tnnc1	10090.ENSMUSP00000080538	10090.ENSMUSP00000131991	0	0	0	0	0.366	0.240	0.900	0.460	0.970
Myh6	Tpm1	10090.ENSMUSP00000080538	10090.ENSMUSP00000109337	0	0	0	0	0.302	0.712	0.900	0.602	0.990
Myl6	Tpm4	10090.ENSMUSP00000128803	10090.ENSMUSP00000003575	0	0	0	0	0.173	0.230	0.900	0.494	0.963
Myl6	Pak1	10090.ENSMUSP00000128803	10090.ENSMUSP00000033040	0	0	0	0	0	0.178	0.900	0.075	0.917
Myl6	Tpm1	10090.ENSMUSP00000128803	10090.ENSMUSP00000109337	0	0	0	0	0.180	0.239	0.900	0.375	0.955
Myo1c	Rhoq	10090.ENSMUSP00000104069	10090.ENSMUSP00000024956	0	0	0	0	0.051	0.163	0.900	0.045	0.913
Myo1c	Taf1d	10090.ENSMUSP00000104069	10090.ENSMUSP00000034415	0	0	0	0	0	0	0.900	0	0.900
Myo1c	Rab13	10090.ENSMUSP00000104069	10090.ENSMUSP00000070588	0	0	0	0	0.061	0.179	0.900	0.187	0.928
Naa11	Naa25	10090.ENSMUSP00000057336	10090.ENSMUSP00000038977	0	0	0	0	0.062	0.357	0.540	0.719	0.911
Nars	Tars2	10090.ENSMUSP00000025483	10090.ENSMUSP00000029752	0	0	0	0	0.330	0	0	0.796	0.857
Nars	Sars	10090.ENSMUSP00000025483	10090.ENSMUSP00000099685	0	0	0	0	0.489	0.070	0	0.822	0.908
Nars	Yars	10090.ENSMUSP00000025483	10090.ENSMUSP00000101669	0	0	0	0	0.607	0.277	0	0.811	0.941
Ncf1	Spi1	10090.ENSMUSP00000016094	10090.ENSMUSP00000002180	0	0	0	0	0.464	0	0	0.277	0.596
Ncf1	Tpm4	10090.ENSMUSP00000016094	10090.ENSMUSP00000003575	0	0	0	0	0	0.048	0.540	0.124	0.582
Ncf1	Ncf2	10090.ENSMUSP00000016094	10090.ENSMUSP00000140404	0	0	0	0	0.256	0.742	0.900	0.974	0.999
Ncf2	Was	10090.ENSMUSP00000140404	10090.ENSMUSP00000033505	0	0	0	0	0.340	0.302	0	0.131	0.564
Ndrg4	Sult4a1	10090.ENSMUSP00000079495	10090.ENSMUSP00000080973	0	0	0	0	0.234	0	0	0.647	0.718
Necap2	Slc25a33	10090.ENSMUSP00000030760	10090.ENSMUSP00000101311	0	0	0	0	0	0	0	0.592	0.592
Necap2	Uba52	10090.ENSMUSP00000030760	10090.ENSMUSP00000120096	0	0	0	0	0	0	0.900	0	0.900
Nedd8	Rpl5	10090.ENSMUSP00000010520	10090.ENSMUSP00000080854	0	0	0	0	0.235	0.353	0	0.218	0.579
Nedd8	Rpl11	10090.ENSMUSP00000010520	10090.ENSMUSP00000099595	0	0	0	0	0.199	0.263	0	0.391	0.610
Nedd8	Ube2k	10090.ENSMUSP00000010520	10090.ENSMUSP00000122471	0	0	0	0	0.107	0.199	0	0.559	0.657
Nedd8	Timm9	10090.ENSMUSP00000010520	10090.ENSMUSP00000126298	0	0	0	0	0.769	0	0	0	0.769
Nedd8	Snrpe	10090.ENSMUSP00000010520	10090.ENSMUSP00000128400	0	0	0	0	0.820	0.051	0	0	0.822
Nedd8	Uba52	10090.ENSMUSP00000010520	10090.ENSMUSP00000120096	0	0	0	0.945	0.193	0.257	0.900	0.086	0.935
Nedd8	Tceb1	10090.ENSMUSP00000010520	10090.ENSMUSP00000140422	0	0	0	0	0.777	0.159	0.900	0.790	0.995
Nes	Th	10090.ENSMUSP00000088493	10090.ENSMUSP00000000219	0	0	0	0	0	0	0	0.700	0.700
Nes	Pecam1	10090.ENSMUSP00000088493	10090.ENSMUSP00000079664	0	0	0	0	0.060	0	0	0.680	0.686
Nes	Ptprc	10090.ENSMUSP00000088493	10090.ENSMUSP00000138350	0	0	0	0	0	0	0	0.620	0.620
Nes	Tcf4	10090.ENSMUSP00000088493	10090.ENSMUSP00000110636	0	0	0	0	0	0.664	0	0.411	0.793
Neu1	Pdxk	10090.ENSMUSP00000007253	10090.ENSMUSP00000038540	0	0	0	0	0.051	0	0.900	0	0.901
Nfat5	S100a4	10090.ENSMUSP00000127784	10090.ENSMUSP00000001046	0	0	0	0	0	0.159	0	0.578	0.630
Nfkbia	Nfkbiz	10090.ENSMUSP00000021413	10090.ENSMUSP00000110102	0	0	0	0.640	0.420	0	0	0.710	0.566
Nfkbia	Tlr2	10090.ENSMUSP00000021413	10090.ENSMUSP00000029623	0	0	0	0	0.145	0.072	0	0.526	0.591
Nfkbia	Uba52	10090.ENSMUSP00000021413	10090.ENSMUSP00000120096	0	0	0	0	0	0.201	0.900	0.053	0.917
Nle1	Pa2g4	10090.ENSMUSP00000099502	10090.ENSMUSP00000026425	0	0	0	0	0.812	0.648	0	0.452	0.960
Nle1	Wdr75	10090.ENSMUSP00000099502	10090.ENSMUSP00000027139	0	0	0	0.555	0.800	0	0	0	0.800
Nle1	Rrp1	10090.ENSMUSP00000099502	10090.ENSMUSP00000058785	0	0	0	0	0.626	0.051	0	0.100	0.652
Nle1	Utp14a	10090.ENSMUSP00000099502	10090.ENSMUSP00000079538	0	0	0	0	0.660	0.317	0	0.062	0.763
Nle1	Rpl3	10090.ENSMUSP00000099502	10090.ENSMUSP00000080354	0	0	0	0	0.066	0.603	0	0.202	0.678
Nle1	Rpl5	10090.ENSMUSP00000099502	10090.ENSMUSP00000080854	0	0	0	0	0.062	0.631	0	0.516	0.818
Nle1	Nop56	10090.ENSMUSP00000099502	10090.ENSMUSP00000099487	0	0	0	0	0.777	0	0	0	0.777
Nle1	Rexo4	10090.ENSMUSP00000099502	10090.ENSMUSP00000109653	0	0	0	0	0.639	0	0	0	0.639
Nmnat2	Nt5c	10090.ENSMUSP00000041110	10090.ENSMUSP00000021082	0	0	0	0	0	0	0.650	0.138	0.685
Nmnat2	Parp9	10090.ENSMUSP00000041110	10090.ENSMUSP00000110528	0	0	0	0	0.062	0	0	0.675	0.682
Nop56	Rps9	10090.ENSMUSP00000099487	10090.ENSMUSP00000006496	0	0	0	0	0.240	0.751	0.900	0.132	0.981
Nop56	Pa2g4	10090.ENSMUSP00000099487	10090.ENSMUSP00000026425	0	0	0	0	0.877	0	0	0.325	0.913
Nop56	Wdr75	10090.ENSMUSP00000099487	10090.ENSMUSP00000027139	0	0	0	0	0.842	0.760	0.900	0.592	0.998
Nop56	Rrp1	10090.ENSMUSP00000099487	10090.ENSMUSP00000058785	0	0	0	0	0.783	0.060	0	0.136	0.808
Nop56	Utp14a	10090.ENSMUSP00000099487	10090.ENSMUSP00000079538	0	0	0	0	0.716	0.730	0.900	0.173	0.992
Nop56	Rpl3	10090.ENSMUSP00000099487	10090.ENSMUSP00000080354	0	0	0	0	0.403	0.079	0	0.335	0.603
Nop56	Rpl5	10090.ENSMUSP00000099487	10090.ENSMUSP00000080854	0	0	0	0	0.453	0.257	0	0.621	0.833
Nop56	Wbscr22	10090.ENSMUSP00000099487	10090.ENSMUSP00000083146	0	0	0	0	0.430	0	0	0.377	0.629
Nop56	Rpl11	10090.ENSMUSP00000099487	10090.ENSMUSP00000099595	0	0	0	0	0.220	0.354	0	0.435	0.690
Nop56	Snrpe	10090.ENSMUSP00000099487	10090.ENSMUSP00000128400	0	0	0	0	0.111	0.317	0	0.631	0.756
Nop56	Rps15a	10090.ENSMUSP00000099487	10090.ENSMUSP00000119975	0	0	0	0	0.214	0.770	0	0.047	0.812
Nop56	Rps28	10090.ENSMUSP00000099487	10090.ENSMUSP00000110013	0	0	0	0	0.231	0.691	0	0.375	0.838
Nr1d1	Tcp11l2	10090.ENSMUSP00000069505	10090.ENSMUSP00000020223	0	0	0	0	0.774	0	0	0	0.774
Nr2f2	Serpinb9	10090.ENSMUSP00000032768	10090.ENSMUSP00000099002	0	0	0	0	0	0.056	0	0.703	0.707
Nr2f2	Serpinb6b	10090.ENSMUSP00000032768	10090.ENSMUSP00000105922	0	0	0	0	0	0.056	0	0.705	0.709
Nr2f2	Serpinb9g	10090.ENSMUSP00000032768	10090.ENSMUSP00000080597	0	0	0	0	0	0.056	0	0.705	0.709
Nt5c	Upp1	10090.ENSMUSP00000021082	10090.ENSMUSP00000020677	0	0	0	0	0	0	0.650	0.217	0.714
Nudt3	Rps9	10090.ENSMUSP00000025050	10090.ENSMUSP00000006496	0	0	0	0	0.062	0.635	0	0	0.642
Nudt3	Rps28	10090.ENSMUSP00000025050	10090.ENSMUSP00000110013	0	0	0	0	0.091	0.544	0	0.102	0.595
Nudt3	Rps25	10090.ENSMUSP00000025050	10090.ENSMUSP00000079180	0	0	0	0	0.062	0.627	0	0	0.635
Nudt3	Rps15a	10090.ENSMUSP00000025050	10090.ENSMUSP00000119975	0	0	0	0	0.062	0.633	0	0	0.641
Nudt3	Rpl10a	10090.ENSMUSP00000025050	10090.ENSMUSP00000048469	0	0	0	0	0.062	0.619	0	0.190	0.685
Nudt3	Nudt5	10090.ENSMUSP00000025050	10090.ENSMUSP00000026927	0	0	0	0	0.059	0.047	0	0.732	0.739
Nudt5	Pycr1	10090.ENSMUSP00000026927	10090.ENSMUSP00000026133	0	0	0	0	0.062	0.801	0	0.101	0.817
Nudt5	Pgm1	10090.ENSMUSP00000026927	10090.ENSMUSP00000084582	0	0	0	0	0.097	0.048	0.900	0.260	0.927
Oas1a	Rtp4	10090.ENSMUSP00000079198	10090.ENSMUSP00000041091	0	0	0	0	0.408	0	0	0.283	0.558
Oas1a	Trim30a	10090.ENSMUSP00000079198	10090.ENSMUSP00000076189	0	0	0	0	0.264	0.166	0	0.346	0.564
Oas1a	Rps25	10090.ENSMUSP00000079198	10090.ENSMUSP00000079180	0	0	0	0	0.234	0.441	0	0.167	0.612
Oas1a	Rpl5	10090.ENSMUSP00000079198	10090.ENSMUSP00000080854	0	0	0	0	0.235	0.360	0	0.200	0.574
Oas1a	Rps15a	10090.ENSMUSP00000079198	10090.ENSMUSP00000119975	0	0	0	0	0.197	0.448	0	0.125	0.578
Oas1g	Rtp4	10090.ENSMUSP00000083555	10090.ENSMUSP00000041091	0	0	0	0	0.463	0	0	0.391	0.659
Oas1g	Stat1	10090.ENSMUSP00000083555	10090.ENSMUSP00000066743	0	0	0	0	0.247	0.045	0	0.484	0.597
Oas1g	Trim30a	10090.ENSMUSP00000083555	10090.ENSMUSP00000076189	0	0	0	0	0.311	0.166	0	0.373	0.608
Oas1g	Rps25	10090.ENSMUSP00000083555	10090.ENSMUSP00000079180	0	0	0	0	0.234	0.441	0	0.149	0.604
Oas1g	Rpl5	10090.ENSMUSP00000083555	10090.ENSMUSP00000080854	0	0	0	0	0.235	0.360	0	0.189	0.568
Oas1g	Rps15a	10090.ENSMUSP00000083555	10090.ENSMUSP00000119975	0	0	0	0	0.197	0.448	0	0.108	0.570
Oas2	Slfn4	10090.ENSMUSP00000060082	10090.ENSMUSP00000000208	0	0	0	0	0.272	0	0	0.444	0.578
Oas2	Zbp1	10090.ENSMUSP00000060082	10090.ENSMUSP00000029018	0	0	0	0	0.690	0	0	0.090	0.706
Oas2	Rtp4	10090.ENSMUSP00000060082	10090.ENSMUSP00000041091	0	0	0	0	0.716	0	0	0.420	0.828
Oas2	Parp9	10090.ENSMUSP00000060082	10090.ENSMUSP00000110528	0	0	0	0	0.418	0	0	0.347	0.603
Oas2	Rnf213	10090.ENSMUSP00000060082	10090.ENSMUSP00000091429	0	0	0	0	0.617	0	0	0.155	0.662
Oas2	Trim30a	10090.ENSMUSP00000060082	10090.ENSMUSP00000076189	0	0	0	0	0.612	0	0	0.201	0.677
Oas2	Stat1	10090.ENSMUSP00000060082	10090.ENSMUSP00000066743	0	0	0	0	0.466	0	0	0.641	0.800
Olfr1388	Reep5	10090.ENSMUSP00000053834	10090.ENSMUSP00000006027	0	0	0	0	0	0	0.900	0	0.900
Olfr1388	Rtp4	10090.ENSMUSP00000053834	10090.ENSMUSP00000041091	0	0	0	0	0	0	0.900	0	0.900
Orai1	Rnpep	10090.ENSMUSP00000113097	10090.ENSMUSP00000076564	0	0	0	0	0	0	0	0.632	0.632
Orai1	Pip5k1c	10090.ENSMUSP00000113097	10090.ENSMUSP00000100964	0	0	0	0	0	0	0	0.643	0.643
Orai1	Stim2	10090.ENSMUSP00000113097	10090.ENSMUSP00000113174	0	0	0	0	0.049	0.615	0.800	0.849	0.987
P4ha1	Stc2	10090.ENSMUSP00000009789	10090.ENSMUSP00000020546	0	0	0	0	0.061	0	0	0.542	0.551
P4ha1	Tmem45a	10090.ENSMUSP00000009789	10090.ENSMUSP00000023435	0	0	0	0	0.096	0	0	0.547	0.573
P4ha1	Pycr1	10090.ENSMUSP00000009789	10090.ENSMUSP00000026133	0	0	0	0	0.060	0	0.900	0.060	0.903
Pa2g4	Rps9	10090.ENSMUSP00000026425	10090.ENSMUSP00000006496	0	0	0	0	0.651	0	0	0.173	0.699
Pa2g4	Timm9	10090.ENSMUSP00000026425	10090.ENSMUSP00000126298	0	0	0	0	0.644	0	0	0	0.644
Pa2g4	Rps25	10090.ENSMUSP00000026425	10090.ENSMUSP00000079180	0	0	0	0	0.652	0	0	0	0.652
Pa2g4	Rpl13a	10090.ENSMUSP00000026425	10090.ENSMUSP00000115722	0	0	0	0	0.414	0.447	0	0.059	0.668
Pa2g4	Utp14a	10090.ENSMUSP00000026425	10090.ENSMUSP00000079538	0	0	0	0	0.715	0	0	0	0.715
Pa2g4	Rrp1	10090.ENSMUSP00000026425	10090.ENSMUSP00000058785	0	0	0	0	0.650	0.074	0	0.215	0.724
Pa2g4	Yars	10090.ENSMUSP00000026425	10090.ENSMUSP00000101669	0	0	0	0	0.500	0.050	0	0.426	0.703
Pa2g4	Rexo4	10090.ENSMUSP00000026425	10090.ENSMUSP00000109653	0	0	0	0	0.760	0	0	0	0.760
Pa2g4	Rpl11	10090.ENSMUSP00000026425	10090.ENSMUSP00000099595	0	0	0	0	0.510	0.445	0	0.158	0.751
Pa2g4	Rpl22	10090.ENSMUSP00000026425	10090.ENSMUSP00000118787	0	0	0	0	0.608	0.449	0	0	0.774
Pa2g4	Wdr75	10090.ENSMUSP00000026425	10090.ENSMUSP00000027139	0	0	0	0	0.827	0.050	0	0	0.829
Pa2g4	Rpl10a	10090.ENSMUSP00000026425	10090.ENSMUSP00000048469	0	0	0	0	0.512	0.600	0	0.164	0.822
Pa2g4	Rpl3	10090.ENSMUSP00000026425	10090.ENSMUSP00000080354	0	0	0	0	0.540	0.638	0	0.311	0.875
Pa2g4	Plac8	10090.ENSMUSP00000026425	10090.ENSMUSP00000031264	0	0	0	0	0	0	0.900	0.067	0.902
Pa2g4	Pygb	10090.ENSMUSP00000026425	10090.ENSMUSP00000035743	0	0	0	0	0.061	0	0.900	0.055	0.903
Pa2g4	Rpl5	10090.ENSMUSP00000026425	10090.ENSMUSP00000080854	0	0	0	0	0.787	0.668	0	0.416	0.955
Pabpc1	Pcbp2	10090.ENSMUSP00000001809	10090.ENSMUSP00000076294	0	0	0	0	0.134	0.223	0	0.416	0.573
Pabpc1	Paip2b	10090.ENSMUSP00000001809	10090.ENSMUSP00000050404	0	0	0	0	0.059	0.256	0	0.475	0.600
Pak1	Rhoq	10090.ENSMUSP00000033040	10090.ENSMUSP00000024956	0	0	0	0	0.061	0.677	0	0.104	0.705
Pak1	Sos1	10090.ENSMUSP00000033040	10090.ENSMUSP00000067786	0	0	0	0	0.081	0.119	0.900	0.268	0.932
Parp10	Parp9	10090.ENSMUSP00000129765	10090.ENSMUSP00000110528	0	0	0	0.548	0.414	0.114	0	0.768	0.644
Parp9	Zbp1	10090.ENSMUSP00000110528	10090.ENSMUSP00000029018	0	0	0	0	0.634	0	0	0.068	0.644
Parp9	Rtp4	10090.ENSMUSP00000110528	10090.ENSMUSP00000041091	0	0	0	0	0.779	0	0	0.232	0.823
Parp9	Stat1	10090.ENSMUSP00000110528	10090.ENSMUSP00000066743	0	0	0	0	0.759	0.159	0	0.567	0.904
Parp9	Trim30a	10090.ENSMUSP00000110528	10090.ENSMUSP00000076189	0	0	0	0	0.669	0	0	0.131	0.700
Parp9	Rnf213	10090.ENSMUSP00000110528	10090.ENSMUSP00000091429	0	0	0	0	0.595	0	0	0.243	0.681
Parp9	Samd9l	10090.ENSMUSP00000110528	10090.ENSMUSP00000112688	0	0	0	0	0.474	0	0	0.235	0.581
Pcbp2	Tial1	10090.ENSMUSP00000076294	10090.ENSMUSP00000101833	0	0	0	0	0.096	0.544	0	0.442	0.750
Pcdh12	Prl5a1	10090.ENSMUSP00000025311	10090.ENSMUSP00000017208	0	0	0	0	0	0	0	0.659	0.659
Pcyox1l	Srgn	10090.ENSMUSP00000025472	10090.ENSMUSP00000125622	0	0	0	0	0	0	0.900	0	0.900
Pcyox1l	Tex264	10090.ENSMUSP00000025472	10090.ENSMUSP00000132247	0	0	0	0	0.062	0	0.900	0	0.902
Pdxk	Tpk1	10090.ENSMUSP00000038540	10090.ENSMUSP00000065631	0	0	0	0	0	0	0	0.634	0.634
Pear1	Speg	10090.ENSMUSP00000133474	10090.ENSMUSP00000084361	0	0	0	0	0.062	0	0	0.706	0.713
Pecam1	Sell	10090.ENSMUSP00000079664	10090.ENSMUSP00000027871	0	0	0	0	0.062	0	0	0.608	0.616
Pecam1	Selplg	10090.ENSMUSP00000079664	10090.ENSMUSP00000098436	0	0	0	0	0.061	0	0	0.583	0.592
Pecam1	Ptprc	10090.ENSMUSP00000079664	10090.ENSMUSP00000138350	0	0	0	0	0.078	0	0	0.920	0.923
Pelo	Rps9	10090.ENSMUSP00000104849	10090.ENSMUSP00000006496	0	0	0	0	0	0.751	0	0	0.751
Pelo	Rps25	10090.ENSMUSP00000104849	10090.ENSMUSP00000079180	0	0	0	0	0.050	0.751	0	0	0.753
Pelo	Rpl5	10090.ENSMUSP00000104849	10090.ENSMUSP00000080854	0	0	0	0	0	0.603	0	0.066	0.613
Pelo	Rpl11	10090.ENSMUSP00000104849	10090.ENSMUSP00000099595	0	0	0	0	0.060	0.651	0	0	0.657
Pelo	Rps27	10090.ENSMUSP00000104849	10090.ENSMUSP00000132102	0	0	0	0	0.050	0.633	0	0	0.636
Pelo	Rps28	10090.ENSMUSP00000104849	10090.ENSMUSP00000110013	0	0	0	0	0.052	0.711	0	0	0.714
Pelo	Rps15a	10090.ENSMUSP00000104849	10090.ENSMUSP00000119975	0	0	0	0	0.050	0.751	0	0	0.753
Pfkl	Pygb	10090.ENSMUSP00000020522	10090.ENSMUSP00000035743	0	0	0	0	0.475	0.197	0	0.435	0.741
Pfkl	Pgk1	10090.ENSMUSP00000020522	10090.ENSMUSP00000080302	0	0	0	0	0.420	0	0	0.673	0.802
Pfkl	Tigar	10090.ENSMUSP00000020522	10090.ENSMUSP00000048643	0	0	0	0	0.152	0	0.650	0.466	0.827
Pfkl	Pkm	10090.ENSMUSP00000020522	10090.ENSMUSP00000034834	0	0	0	0	0.567	0.199	0	0.787	0.919
Pfpl	Spi1	10090.ENSMUSP00000126346	10090.ENSMUSP00000002180	0	0	0	0	0.481	0	0	0.269	0.604
Pgk1	Pkm	10090.ENSMUSP00000080302	10090.ENSMUSP00000034834	0	0	0	0	0.639	0.153	0	0.781	0.927
Pgk1	Tigar	10090.ENSMUSP00000080302	10090.ENSMUSP00000048643	0	0	0	0	0.311	0.179	0	0.451	0.662
Pgk1	Rpia	10090.ENSMUSP00000080302	10090.ENSMUSP00000064158	0	0	0	0	0.153	0	0	0.553	0.605
Pgk1	Rpl13a	10090.ENSMUSP00000080302	10090.ENSMUSP00000115722	0	0	0	0	0.192	0	0	0.512	0.589
Pgm1	Pygb	10090.ENSMUSP00000084582	10090.ENSMUSP00000035743	0	0	0	0	0.075	0	0.900	0.521	0.951
Pgm1	Rpia	10090.ENSMUSP00000084582	10090.ENSMUSP00000064158	0	0	0	0	0.078	0	0.900	0.414	0.941
Pgm1	Ugp2	10090.ENSMUSP00000084582	10090.ENSMUSP00000099939	0	0	0	0	0.083	0.092	0.900	0.601	0.962
Phgdh	Psat1	10090.ENSMUSP00000064755	10090.ENSMUSP00000025542	0	0	0	0	0.907	0.199	0.900	0.896	0.999
Phgdh	Pkm	10090.ENSMUSP00000064755	10090.ENSMUSP00000034834	0	0	0	0	0.197	0.056	0	0.554	0.632
Pip5k1c	Scin	10090.ENSMUSP00000100964	10090.ENSMUSP00000002640	0	0	0	0	0	0	0.600	0.051	0.604
Pip5k1c	Plcd1	10090.ENSMUSP00000100964	10090.ENSMUSP00000010804	0	0	0	0	0.061	0.169	0.900	0.173	0.926
Pip5k1c	Plcb3	10090.ENSMUSP00000100964	10090.ENSMUSP00000025912	0	0	0	0	0.060	0.134	0.900	0.099	0.916
Pitpnm1	Ptk2b	10090.ENSMUSP00000097599	10090.ENSMUSP00000106750	0	0	0	0	0.071	0.197	0	0.690	0.749
Pkm	Psat1	10090.ENSMUSP00000034834	10090.ENSMUSP00000025542	0	0	0	0	0.159	0	0	0.514	0.574
Pkm	Pola2	10090.ENSMUSP00000034834	10090.ENSMUSP00000025752	0	0	0	0	0.062	0	0.650	0	0.657
Pkm	Rpl3	10090.ENSMUSP00000034834	10090.ENSMUSP00000080354	0	0	0	0	0.188	0.407	0	0.180	0.571
Pkm	Slc16a3	10090.ENSMUSP00000034834	10090.ENSMUSP00000068854	0	0	0	0	0.114	0	0	0.617	0.646
Pkm	Rpl5	10090.ENSMUSP00000034834	10090.ENSMUSP00000080854	0	0	0	0	0.150	0.592	0	0.153	0.680
Pkm	Tigar	10090.ENSMUSP00000034834	10090.ENSMUSP00000048643	0	0	0	0	0.352	0	0	0.669	0.776
Pla2g12a	Pla2g7	10090.ENSMUSP00000029629	10090.ENSMUSP00000024706	0	0	0	0	0	0	0.650	0.346	0.761
Pla2g12a	Pld4	10090.ENSMUSP00000029629	10090.ENSMUSP00000067002	0	0	0	0	0.049	0	0.650	0.287	0.742
Pla2g12a	Pla2g5	10090.ENSMUSP00000029629	10090.ENSMUSP00000099569	0	0	0	0	0	0	0.800	0.566	0.909
Pla2g12a	Pla2g2d	10090.ENSMUSP00000029629	10090.ENSMUSP00000030528	0	0	0	0	0	0	0.800	0.619	0.920
Pla2g12a	Pla2g2f	10090.ENSMUSP00000029629	10090.ENSMUSP00000030526	0	0	0	0	0	0	0.800	0.657	0.928
Pla2g2d	Pla2g7	10090.ENSMUSP00000030528	10090.ENSMUSP00000024706	0	0	0	0	0	0	0.650	0.354	0.764
Pla2g2d	Pla2g2f	10090.ENSMUSP00000030528	10090.ENSMUSP00000030526	0	0	0	0.906	0.061	0	0.800	0.552	0.813
Pla2g2d	Pld4	10090.ENSMUSP00000030528	10090.ENSMUSP00000067002	0	0	0	0	0.060	0	0.650	0.049	0.659
Pla2g2d	Pla2g5	10090.ENSMUSP00000030528	10090.ENSMUSP00000099569	0	0	0	0.903	0	0	0.800	0.523	0.809
Pla2g2f	Pla2g7	10090.ENSMUSP00000030526	10090.ENSMUSP00000024706	0	0	0	0	0	0	0.650	0.215	0.713
Pla2g2f	Pld4	10090.ENSMUSP00000030526	10090.ENSMUSP00000067002	0	0	0	0	0.049	0	0.650	0	0.652
Pla2g2f	Pla2g5	10090.ENSMUSP00000030526	10090.ENSMUSP00000099569	0	0	0	0.879	0.050	0	0.800	0.680	0.817
Pla2g5	Pla2g7	10090.ENSMUSP00000099569	10090.ENSMUSP00000024706	0	0	0	0	0	0	0.650	0.458	0.802
Pla2g5	Pld4	10090.ENSMUSP00000099569	10090.ENSMUSP00000067002	0	0	0	0	0.060	0	0.650	0.051	0.660
Pla2g7	Ptafr	10090.ENSMUSP00000024706	10090.ENSMUSP00000070925	0	0	0	0	0.062	0	0	0.815	0.819
Pla2g7	Pltp	10090.ENSMUSP00000024706	10090.ENSMUSP00000061519	0	0	0	0	0.069	0	0.720	0.372	0.822
Plac8	Rnf213	10090.ENSMUSP00000031264	10090.ENSMUSP00000091429	0	0	0	0	0.596	0	0	0	0.596
Plac8	Pygb	10090.ENSMUSP00000031264	10090.ENSMUSP00000035743	0	0	0	0	0	0	0.900	0	0.900
Plau	Psg19	10090.ENSMUSP00000022368	10090.ENSMUSP00000004657	0	0	0	0	0	0	0.900	0	0.900
Plau	Tmbim1	10090.ENSMUSP00000022368	10090.ENSMUSP00000016309	0	0	0	0	0.079	0	0.900	0	0.903
Plau	Stk10	10090.ENSMUSP00000022368	10090.ENSMUSP00000099885	0	0	0	0	0	0	0.900	0	0.900
Plau	Psg20	10090.ENSMUSP00000022368	10090.ENSMUSP00000075973	0	0	0	0	0	0.046	0.900	0	0.900
Plau	mCG_19844	10090.ENSMUSP00000022368	10090.ENSMUSP00000042889	0	0	0	0	0.060	0	0.900	0	0.901
Plau	Rap2b	10090.ENSMUSP00000022368	10090.ENSMUSP00000038841	0	0	0	0	0	0.073	0.900	0.088	0.908
Plau	Ptafr	10090.ENSMUSP00000022368	10090.ENSMUSP00000070925	0	0	0	0	0.080	0	0.900	0.165	0.916
